Name,Rating,Address,City,State,ZIP Code,Latitude,Longitude
Flor de Lotus Restaurante Natural,4.5,CLN 102 BL A  lj 48,Brasília,DF,70722-510,-15.78971,-47.880585
La Ursa,3.5,SBN Quadra 2,Brasília,DF,70040-905,-15.78971,-47.880585
Hajimê,4.0,"SCLN, 201",Brasília,DF,70832-530,-15.78971,-47.880585
Mormaii,3.5,SCN Q 5 BL A  lj 84,Brasília,DF,70715-900,-15.78971,-47.880585
Cavalcante Ki Filé,4.5,"CLN, 405",Brasília,MA,70846-510,-15.78971,-47.880585
Mr. Berry,4.5,SDN CNB,Brasília,DF,,-15.78971,-47.880585
Yogoberry,4.5,Shopping Conjunto Nacional,Brasília,DF,70077-000,-15.78971,-47.880585
Green's Restaurante Natural,4.5,"CLN 302, Bloco B",Brasília,DF,70723-520,-15.78971,-47.880585
Alpinus Galeteria e Choperia,4.0,Parque da Cidade,Brasília,DF,70610-300,-15.78971,-47.880585
Cristina Colina da Pedra Cafés Especiais,5.0,"CLN 202 Norte, Bloco A, Loja 45",Shcn,DF,70832-515,-15.78971,-47.880585
Chiquinho Sorvetes,4.5,Conjunto Nacional,Brasília,DF,,-15.78971,-47.880585
Museu Nacional de Brasília,4.0,"Setor Cultural Sul, Lote 2",Brasilia,DF,70310-000,-15.78971,-47.880585
Los Paleteros,4.5,"SDN, Bloco Único, Térreo",Brasilia,DF,,-15.78971,-47.880585
Armazém do Ferreira,4.0,"Cln 202 Bloco A, 1",Brasília,DF,70832-515,-15.78971,-47.880585
CONIC,3.5,"SCS Quadra, 01",Brasília,DF,70393-900,-15.78971,-47.880585
